age,NumberOffriends,gradyear,gender
19,30,2006,F
15,13,2009,F
17,56,2008,F
17,10,2008,M
17,0,2008,NA
18,24,2006,F
16,73,2008,F
15,24,2009,M
17,34,2007,F
18,15,2006,M
15,54,2009,M
16,0,2008,F
15,7,2009,F
17,19,2007,F
15,28,2009,F
17,16,2007,F
16,74,2009,F
16,48,2008,M
15,4,2009,NA
17,48,2007,F
17,54,2009,F
15,97,2009,F
17,22,2007,F
18,11,2006,F
19,12,2006,M
16,45,2007,F
17,158,2008,M
18,0,2006,M
16,41,2008,F
17,115,2007,F
16,1,2008,F
16,0,2009,F
17,24,2007,F
19,18,2006,F
18,75,2006,F
19,12,2006,F
16,67,2008,F
15,9,2009,F
16,44,2008,F
15,2,2009,F
17,0,2007,F
13,18,2006,F
17,0,2007,M
17,1,2007,F
18,15,2006,F
17,9,2008,M
17,119,2007,F
18,5,2006,F
19,1,2006,F
17,0,2008,NA
19,39,2006,F
17,34,2007,F
17,7,2008,F
17,64,2008,NA
15,11,2009,F
16,39,2009,M
17,21,2007,F
16,8,2008,F
16,19,2009,F
16,23,2009,M
15,11,2009,M
15,106,2009,F
16,33,2009,F
17,31,2007,NA
16,30,2008,F
17,0,2007,NA
17,0,2007,F
17,0,2007,F
15,88,2009,NA
17,6,2006,M
17,0,2006,NA
17,32,2007,F
15,0,2009,F
16,14,2008,NA
17,30,2007,M
18,0,2006,F
15,27,2009,F
17,44,2007,F
15,0,2009,F
17,0,2007,F
18,3,2006,M
16,18,2009,M
16,44,2008,F
18,0,2006,M
17,3,2008,M
15,38,2009,M
16,27,2008,M
17,11,2006,NA
17,38,2008,F
16,77,2008,F
15,1,2009,F
17,0,2008,F
16,45,2008,M
16,39,2009,M
19,0,2006,F
16,8,2009,F
16,23,2008,F
17,93,2007,F
17,0,2009,F
16,20,2008,F
16,98,2008,F
17,16,2007,M
18,0,2006,F
17,23,2009,F
16,58,2008,F
17,20,2006,NA
18,0,2007,F
17,52,2009,F
18,22,2007,F
17,271,2007,F
18,7,2006,F
17,0,2007,F
17,1,2007,M
17,50,2007,NA
16,12,2008,F
18,0,2006,NA
16,41,2008,F
17,36,2007,F
16,50,2008,F
17,0,2007,NA
17,65,2009,F
17,6,2008,NA
16,83,2008,F
18,99,2007,F
17,44,2007,F
16,49,2009,F
17,0,2007,F
16,0,2008,F
18,7,2006,F
17,0,2007,M
17,37,2008,NA
16,41,2008,F
17,38,2007,F
17,89,2008,F
15,2,2009,F
17,6,2009,NA
16,0,2008,F
18,18,2006,F
19,10,2006,F
17,30,2008,M
16,5,2008,F
15,3,2009,F
16,0,2009,F
17,48,2007,NA
18,38,2006,F
17,7,2007,F
17,33,2008,F
17,21,2008,NA
16,228,2006,M
18,0,2006,F
19,0,2006,F
17,0,2009,F
18,16,2006,F
19,31,2006,F
16,31,2008,F
17,38,2009,F
15,8,2009,F
17,17,2007,F
16,0,2008,F
19,0,2006,F
17,10,2006,F
17,0,2008,NA
16,53,2009,M
15,1,2009,F
18,0,2007,F
17,62,2007,F
17,75,2009,NA
16,57,2008,F
17,16,2008,F
17,81,2007,F
15,9,2009,F
16,24,2008,F
18,91,2006,F
16,10,2008,F
17,20,2007,F
18,4,2007,F
17,53,2007,F
17,12,2006,F
17,3,2009,M
15,20,2009,F
17,7,2007,F
17,154,2007,F
106,41,2009,F
16,0,2008,F
16,70,2008,F
18,64,2006,M
17,39,2007,F
16,43,2008,F
17,1,2007,F
17,68,2007,F
17,23,2007,F
17,20,2007,F
16,30,2008,F
16,23,2008,NA
16,5,2009,F
18,56,2007,F
17,0,2008,F
16,37,2009,F
17,15,2008,F
15,310,2009,F
18,35,2006,F
16,27,2008,M
15,0,2009,F
18,41,2006,F
16,24,2008,F
17,0,2008,NA
15,46,2009,NA
16,1,2008,F
15,86,2009,F
18,13,2006,F
18,64,2006,F
17,6,2009,F
19,21,2006,M
15,0,2009,F
19,25,2006,F
18,21,2007,M
19,11,2006,F
16,20,2009,F
15,29,2009,F
15,13,2009,F
16,8,2009,F
17,0,2006,F
17,86,2008,F
18,89,2006,NA
17,0,2007,F
17,17,2007,F
17,0,2007,F
16,43,2008,F
15,10,2009,F
16,86,2008,F
104,0,2009,NA
17,0,2007,F
15,52,2009,F
19,0,2006,M
16,39,2008,F
15,36,2009,F
18,13,2006,M
16,6,2009,M
17,62,2009,NA
15,52,2009,M
17,7,2007,F
16,37,2009,F
17,20,2008,F
15,0,2009,F
16,17,2009,F
17,60,2008,F
17,100,2006,NA
15,41,2009,F
19,9,2006,F
17,20,2008,NA
17,6,2007,F
16,6,2008,M
16,26,2008,F
16,17,2009,F
17,4,2009,M
18,0,2007,F
21,63,2008,F
18,18,2006,F
17,274,2007,M
19,0,2006,F
18,87,2006,F
16,11,2008,F
15,0,2009,F
15,26,2009,F
17,18,2007,M
17,103,2008,F
18,9,2006,M
17,52,2008,F
15,32,2009,F
18,0,2006,M
17,149,2007,F
17,14,2008,F
18,22,2006,M
15,60,2009,M
16,54,2008,F
15,25,2009,NA
18,15,2006,F
18,41,2006,M
17,64,2008,M
18,57,2006,F
17,47,2008,M
17,12,2008,F
18,0,2006,M
17,6,2008,F
16,184,2009,F
17,0,2008,F
17,33,2007,F
16,26,2008,F
16,18,2008,F
17,0,2007,F
18,11,2007,F
16,0,2008,M
18,62,2006,F
17,49,2007,F
17,2,2006,NA
15,113,2009,F
18,39,2006,F
15,50,2009,F
17,2,2009,M
15,39,2009,F
18,5,2006,F
16,2,2008,NA
16,20,2008,F
19,12,2006,M
17,70,2006,F
18,0,2006,F
16,30,2009,F
17,1,2007,NA
17,4,2009,F
16,30,2009,F
17,81,2007,F
16,10,2008,F
16,14,2009,F
18,30,2006,F
19,45,2006,F
16,13,2008,F
17,0,2007,F
17,22,2009,NA
16,30,2008,F
16,23,2008,F
16,57,2008,F
18,0,2006,F
16,0,2008,F
17,55,2009,F
17,100,2007,F
18,6,2007,F
17,0,2009,F
15,62,2009,F
18,26,2006,F
18,19,2006,F
16,18,2008,F
17,1,2006,NA
19,2,2006,F
18,70,2006,F
15,10,2009,F
17,3,2009,F
16,31,2008,F
16,43,2008,F
17,0,2007,F
19,43,2006,F
17,25,2007,F
15,163,2009,F
16,0,2008,F
16,0,2008,F
17,60,2006,F
16,9,2009,F
17,0,2008,F
16,3,2008,M
17,48,2008,F
18,0,2006,F
15,3,2009,F
17,1,2008,F
16,13,2008,F
17,36,2007,F
19,2,2006,M
17,70,2009,F
18,27,2006,F
18,0,2007,F
17,0,2007,F
15,0,2009,F
15,5,2009,F
17,21,2006,NA
15,21,2009,F
19,28,2009,M
16,10,2008,F
17,21,2007,F
16,0,2009,F
18,21,2006,F
16,17,2008,F
17,26,2008,F
17,9,2007,F
15,0,2009,M
18,32,2006,F
18,14,2006,F
17,44,2009,NA
15,33,2009,F
16,0,2008,F
15,10,2009,M
16,0,2008,M
18,94,2007,F
17,7,2007,F
18,58,2006,M
17,6,2006,F
16,84,2008,F
17,3,2006,M
17,23,2008,F
16,8,2008,M
15,13,2009,NA
17,83,2009,F
17,0,2007,NA
18,1,2006,M
18,47,2006,M
17,25,2006,F
17,19,2008,F
15,1,2009,F
16,49,2008,F
17,37,2006,NA
16,28,2008,F
17,0,2008,NA
17,60,2007,F
18,0,2006,F
17,14,2008,F
16,81,2008,F
18,0,2006,F
17,56,2007,F
15,31,2009,F
16,18,2008,F
17,1,2006,NA
17,0,2008,F
16,38,2009,F
17,17,2006,F
19,3,2006,F
19,2,2007,F
18,12,2007,F
19,79,2006,F
17,0,2006,NA
17,5,2006,NA
16,0,2007,NA
18,21,2006,F
18,94,2006,F
17,0,2007,F
17,26,2008,M
17,48,2008,F
16,40,2008,F
32,1,2009,F
16,35,2008,F
16,32,2008,F
16,28,2008,M
18,1,2006,F
17,19,2007,M
16,0,2007,M
19,6,2006,F
19,37,2006,F
17,6,2008,M
18,3,2006,F
15,1,2009,F
15,11,2009,F
17,26,2008,M
16,0,2009,M
17,20,2008,F
16,0,2008,F
17,22,2006,F
15,81,2009,M
15,69,2009,F
15,46,2009,F
15,0,2009,F
15,26,2008,F
16,7,2008,F
18,102,2007,M
16,5,2008,F
16,18,2008,F
16,44,2008,M
18,0,2007,F
17,0,2006,F
17,75,2007,F
17,28,2006,F
16,45,2008,F
17,5,2007,F
17,104,2008,F
17,0,2006,F
18,23,2006,F
17,110,2009,F
15,46,2009,F
16,36,2008,F
15,64,2009,F
16,11,2008,F
19,30,2006,M
17,4,2007,M
18,57,2007,M
17,0,2008,NA
17,32,2008,F
18,0,2006,F
17,0,2006,NA
16,16,2008,F
18,23,2006,F
15,37,2009,F
17,19,2007,F
17,8,2007,F
17,15,2008,M
15,14,2009,F
17,2,2008,F
19,0,2006,F
15,25,2009,F
16,39,2009,F
18,4,2008,M
18,10,2006,M
16,16,2008,F
17,39,2009,M
16,19,2008,M
15,182,2009,F
16,46,2008,F
19,20,2006,F
18,11,2007,M
17,27,2007,M
16,0,2009,F
16,0,2008,M
18,14,2007,F
17,69,2007,F
16,0,2008,F
17,35,2006,F
18,0,2006,F
18,28,2006,NA
17,31,2008,M
19,15,2006,M
17,104,2007,F
18,18,2006,F
16,22,2008,M
16,75,2009,M
16,44,2008,F
16,3,2009,F
16,24,2008,M
16,27,2008,M
17,29,2007,F
16,23,2008,M
17,21,2009,F
18,23,2006,F
18,66,2007,M
17,17,2009,M
15,80,2009,F
15,54,2009,F
16,8,2008,F
15,29,2009,F
18,15,2006,F
16,53,2008,F
15,25,2009,F
14,0,2009,F
19,18,2006,F
18,2,2007,M
15,0,2009,F
17,30,2007,F
17,85,2007,NA
18,71,2006,F
17,4,2006,F
16,107,2009,F
18,27,2007,F
17,31,2007,F
17,33,2007,F
17,4,2007,M
18,5,2008,M
18,32,2006,M
18,20,2006,F
18,11,2006,F
17,0,2007,F
18,1,2006,F
15,0,2009,NA
16,6,2008,F
17,19,2007,F
15,4,2009,F
15,51,2009,F
17,11,2008,F
17,89,2008,F
17,36,2009,F
18,154,2006,M
17,41,2007,F
15,3,2009,F
18,3,2006,M
18,27,2006,F
17,39,2008,F
16,16,2009,F
16,21,2008,F
18,43,2006,M
19,28,2006,M
17,0,2009,F
17,5,2007,M
17,111,2007,M
17,81,2007,M
17,65,2007,F
17,8,2007,M
17,11,2007,F
15,1,2009,F
17,18,2007,M
17,8,2007,F
16,41,2008,NA
15,30,2009,F
19,0,2006,F
17,4,2006,M
18,17,2007,F
16,0,2008,NA
17,145,2008,F
17,113,2008,NA
17,2,2008,M
18,0,2006,F
16,8,2008,F
19,31,2006,F
17,14,2006,F
16,13,2008,F
16,23,2008,F
17,32,2007,F
16,42,2008,F
17,44,2007,F
17,65,2007,F
17,14,2006,F
17,76,2007,F
17,28,2008,F
16,42,2009,F
17,5,2007,F
16,23,2008,F
17,31,2007,F
17,0,2006,F
17,26,2009,F
18,75,2006,M
16,56,2009,F
17,0,2007,M
17,29,2007,M
106,62,2008,M
16,15,2008,M
15,34,2009,F
17,7,2009,F
17,59,2007,F
17,9,2007,F
17,0,2006,F
16,17,2009,F
15,8,2009,NA
17,44,2007,M
18,6,2006,F
17,27,2007,M
18,24,2006,M
15,1,2009,F
17,20,2007,M
17,14,2008,F
16,5,2008,F
19,0,2006,F
16,2,2008,F
16,0,2009,F
17,0,2007,NA
17,49,2008,F
17,3,2009,F
15,66,2009,F
18,5,2006,F
18,8,2006,F
17,52,2007,F
19,23,2006,F
16,60,2009,F
15,18,2009,F
17,7,2007,F
17,46,2007,F
18,50,2006,F
15,33,2009,F
16,49,2008,F
16,21,2008,F
16,6,2009,F
18,13,2006,F
16,56,2009,F
17,0,2007,M
15,20,2009,F
19,6,2006,F
17,33,2008,F
15,72,2009,M
15,44,2009,F
16,5,2009,F
17,12,2006,NA
16,15,2008,F
16,48,2009,F
17,162,2008,F
16,37,2008,F
17,45,2008,M
18,16,2006,M
18,32,2006,F
16,71,2008,F
17,0,2006,NA
17,29,2009,F
17,14,2008,M
15,7,2009,F
17,35,2006,F
17,0,2008,NA
16,21,2008,F
17,1,2007,F
18,100,2006,F
15,23,2009,F
19,14,2006,F
17,0,2007,F
17,27,2007,F
15,37,2009,F
19,35,2006,M
17,5,2008,M
14,0,2009,F
17,0,2007,F
16,35,2008,F
18,54,2008,F
16,68,2008,F
16,44,2009,F
15,35,2009,NA
15,35,2009,F
17,13,2008,F
18,20,2006,F
15,21,2009,F
17,0,2006,F
17,45,2006,F
17,32,2009,F
17,58,2008,F
18,29,2006,F
18,21,2006,F
19,11,2006,M
18,0,2007,F
18,6,2006,M
18,26,2006,F
18,21,2006,F
17,3,2007,NA
15,10,2009,F
15,47,2009,F
15,0,2009,F
17,0,2007,NA
17,105,2007,NA
16,42,2008,M
17,7,2007,F
17,2,2007,M
17,49,2006,F
16,72,2009,F
17,58,2007,F
18,56,2007,F
15,63,2009,F
15,64,2009,F
16,62,2008,M
15,44,2009,F
18,0,2006,F
17,0,2007,F
28,0,2008,M
17,25,2007,NA
17,29,2009,F
16,57,2008,F
17,70,2006,NA
17,0,2008,M
18,170,2007,F
17,1,2008,M
18,23,2006,F
18,40,2006,M
17,2,2006,NA
17,62,2008,F
17,0,2007,F
17,81,2007,F
16,51,2008,F
16,32,2008,F
19,31,2006,F
17,20,2009,M
18,7,2006,F
17,17,2006,F
15,0,2009,M
18,5,2006,F
18,76,2007,NA
17,63,2007,F
15,29,2009,F
18,12,2007,F
17,27,2006,F
16,30,2008,F
106,21,2006,F
16,3,2008,M
18,4,2006,F
17,8,2008,M
17,11,2007,F
17,0,2009,F
18,34,2006,M
17,0,2007,F
16,5,2009,F
17,22,2007,F
17,33,2007,M
16,24,2009,M
15,36,2009,F
17,16,2008,F
19,7,2006,F
17,4,2008,M
17,17,2007,F
18,41,2006,F
17,48,2008,F
17,38,2008,NA
15,16,2009,NA
17,41,2008,F
18,10,2006,F
17,25,2008,F
16,35,2008,F
16,6,2007,M
15,3,2009,F
17,16,2009,F
17,2,2007,F
17,7,2007,F
17,0,2006,NA
16,34,2008,F
18,0,2006,F
16,0,2008,F
18,5,2006,F
16,5,2008,M
16,15,2008,M
16,12,2008,F
15,61,2009,F
17,78,2007,NA
17,3,2007,F
16,90,2008,F
18,23,2007,F
16,29,2008,F
17,0,2007,F
16,22,2008,F
16,45,2009,M
17,0,2007,NA
17,11,2006,F
17,55,2007,F
17,0,2007,NA
33,50,2009,F
19,0,2006,M
17,35,2009,NA
17,53,2006,F
18,17,2007,M
18,4,2006,F
15,0,2009,M
17,10,2009,F
17,16,2007,F
15,0,2009,F
17,92,2009,M
17,203,2007,F
17,14,2007,NA
16,6,2009,F
15,0,2009,F
17,136,2007,F
17,17,2007,F
15,55,2009,F
19,52,2006,F
16,46,2009,F
17,23,2009,M
17,0,2007,NA
17,68,2008,F
17,7,2007,F
15,140,2009,F
16,39,2009,F
17,0,2007,F
15,15,2009,F
17,0,2007,F
18,31,2006,F
15,4,2009,F
16,1,2008,F
15,125,2009,F
18,19,2006,F
15,0,2009,M
17,27,2007,M
17,90,2008,F
15,6,2009,F
17,1,2008,M
16,13,2008,F
17,6,2007,F
15,66,2009,F
17,83,2008,NA
16,49,2008,F
19,3,2006,F
18,0,2007,M
15,21,2009,F
17,22,2007,F
18,29,2006,F
16,6,2008,F
17,78,2007,F
18,39,2006,F
18,44,2007,F
19,38,2006,F
17,57,2007,NA
15,0,2009,F
17,34,2006,F
17,18,2007,F
17,26,2008,M
17,0,2009,NA
17,20,2009,F
16,3,2009,F
15,24,2009,M
17,40,2007,F
16,75,2009,M
18,26,2006,F
18,55,2006,F
17,0,2009,F
17,28,2007,NA
18,23,2006,F
17,52,2007,F
16,51,2008,F
18,17,2006,NA
18,39,2006,NA
16,190,2008,F
18,18,2008,F
18,15,2006,F
17,0,2006,NA
18,22,2006,F
16,47,2008,F
18,22,2006,F
17,22,2008,M
15,30,2009,F
17,0,2006,NA
17,0,2007,F
17,0,2008,NA
16,14,2008,F
18,31,2007,F
17,41,2007,F
17,0,2007,F
16,9,2009,F
18,88,2006,F
16,65,2008,F
16,12,2008,F
16,59,2009,F
15,0,2009,F
17,0,2008,NA
17,0,2006,NA
15,11,2009,F
18,20,2007,M
15,48,2009,F
20,38,2006,F
15,28,2009,M
17,0,2007,NA
15,18,2009,M
15,19,2009,F
17,47,2007,F
17,25,2007,F
17,5,2007,F
16,17,2009,F
16,21,2008,F
16,7,2008,F
17,1,2008,F
17,0,2006,F
16,0,2008,F
17,5,2007,F
18,68,2006,F
17,35,2007,F
17,28,2006,NA
16,16,2008,F
17,0,2006,NA
16,0,2009,F
18,63,2006,F
17,1,2008,F
17,15,2007,M
20,0,2006,F
17,0,2007,F
16,51,2009,F
17,71,2006,NA
18,19,2007,M
16,0,2008,M
17,2,2006,NA
16,43,2008,F
17,14,2009,F
15,9,2009,M
17,2,2007,F
16,0,2008,F
18,0,2007,F
19,31,2006,F
15,72,2009,F
16,0,2008,F
15,31,2009,F
17,90,2008,F
17,0,2008,F
16,0,2008,F
16,71,2009,F
16,50,2008,F
15,0,2009,F
18,0,2006,F
18,16,2006,F
16,96,2009,F
19,10,2006,M
17,27,2009,F
16,63,2009,F
16,38,2009,F
17,15,2006,F
16,15,2008,M
17,12,2009,F
15,90,2008,F
16,25,2008,F
15,20,2009,F
18,18,2006,F
18,29,2006,M
17,25,2007,M
17,50,2009,NA
16,121,2008,F
18,8,2007,M
17,30,2008,F
17,21,2007,F
15,3,2009,F
18,38,2006,F
16,29,2008,M
17,12,2007,NA
17,39,2007,F
16,37,2008,F
16,78,2009,M
17,0,2009,F
18,69,2006,M
16,23,2008,M
17,37,2007,M
18,8,2008,F
15,62,2009,F
16,15,2009,F
16,1,2008,F
16,72,2008,F
15,36,2009,F
17,78,2006,M
16,9,2008,F
19,40,2006,F
16,2,2009,M
17,0,2007,F
18,10,2006,F
16,57,2009,F
17,25,2008,F
15,2,2009,F
18,33,2006,F
18,0,2007,M
17,57,2009,NA
17,0,2007,F
15,23,2009,F
18,32,2006,F
17,30,2006,F
16,3,2008,F
16,0,2008,M
19,49,2006,M
17,13,2007,M
17,0,2006,F
16,18,2008,F
23,47,2006,NA
18,0,2007,F
17,24,2007,F
16,0,2008,F
15,0,2009,M
15,39,2009,F
18,10,2006,F
16,34,2007,F
17,0,2008,F
18,117,2006,F
15,12,2009,M
18,7,2006,M
18,27,2006,F
18,18,2006,F
17,7,2006,NA
17,23,2007,F
18,52,2006,F
15,21,2009,F
17,7,2007,F
16,22,2008,F
16,146,2009,F
14,77,2006,F
17,88,2008,M
15,26,2009,F
15,12,2009,F
16,0,2009,F
17,0,2008,NA
17,2,2007,F
17,98,2007,M
17,0,2009,NA
17,79,2009,F
16,15,2008,F
18,26,2006,F
16,32,2008,F
17,88,2008,F
16,66,2008,F
18,0,2006,F
17,18,2008,NA
17,15,2006,F
17,20,2009,F
16,34,2008,F
15,32,2009,F
19,0,2006,M
18,3,2006,F
15,36,2009,F
17,64,2007,F
17,0,2008,F
17,25,2008,F
17,0,2008,M
16,1,2008,F
16,19,2008,F
15,32,2009,NA
17,34,2009,M
16,0,2008,F
16,30,2008,F
17,29,2006,F
16,0,2008,F
17,16,2007,M
16,20,2007,F
18,40,2006,F
17,41,2008,F
18,0,2006,F
17,81,2007,F
17,12,2009,F
16,29,2009,F
16,44,2008,F
17,14,2008,F
17,20,2007,F
18,17,2006,M
18,92,2006,NA
16,46,2008,F
18,31,2006,F
17,3,2007,F
16,15,2008,F
18,41,2006,F
16,8,2008,F
16,0,2008,F
16,1,2008,F
17,45,2007,F
17,51,2007,M
18,9,2006,F
17,0,2009,F
17,18,2007,F
16,12,2009,F
17,7,2006,NA
15,61,2009,F
18,1,2007,F
14,26,2006,F
17,52,2007,F
16,51,2008,M
18,6,2007,F
16,46,2008,F
18,0,2006,F
19,10,2006,F
18,10,2006,F
17,10,2007,F
16,17,2008,F
18,32,2006,F
18,0,2006,F
17,37,2007,F
17,14,2009,NA
17,17,2009,F
18,17,2006,F
17,42,2009,F
17,46,2008,F
15,4,2009,F
17,12,2006,F
17,47,2007,F
18,15,2006,F
19,4,2006,F
19,35,2006,F
17,0,2008,F
17,108,2007,F
15,65,2009,F
18,3,2007,F
17,113,2006,NA
17,140,2008,F
17,33,2009,M
18,34,2007,NA
16,88,2008,F
17,10,2006,NA
18,23,2006,F
15,8,2009,F
18,35,2006,F
15,5,2009,F
15,24,2009,F
17,52,2008,F
17,45,2007,F
19,20,2006,M
17,60,2008,F
15,40,2009,F
15,52,2009,F
17,76,2007,NA
16,65,2008,F
17,54,2009,F
18,0,2006,M
16,25,2008,F
18,37,2006,F
17,5,2007,F
17,3,2008,NA
15,95,2009,F
17,91,2006,F
16,54,2008,F
18,28,2006,F
15,63,2009,NA
15,64,2009,F
16,20,2008,F
17,22,2008,M
16,22,2008,F
17,7,2006,F
18,19,2006,F
17,9,2007,F
46,0,2007,F
18,43,2007,F
17,0,2008,F
17,0,2006,NA
18,5,2006,F
17,33,2006,F
15,71,2009,F
15,24,2009,NA
17,36,2007,F
16,9,2008,F
18,12,2006,F
16,13,2008,F
18,4,2006,F
14,11,2006,F
16,0,2008,F
16,59,2009,F
17,49,2007,NA
15,11,2009,F
17,4,2009,F
18,61,2006,F
18,4,2007,F
18,0,2006,M
17,8,2008,F
13,11,2008,NA
16,21,2008,F
18,57,2006,F
17,32,2007,NA
19,2,2006,M
17,27,2007,M
18,0,2006,M
17,0,2007,F
17,0,2008,NA
16,51,2008,F
17,0,2006,M
17,24,2008,F
15,19,2009,F
17,9,2007,F
17,65,2007,F
18,19,2006,F
16,0,2009,F
16,34,2008,M
15,8,2009,F
17,0,2008,F
18,19,2006,F
16,11,2008,F
16,12,2008,F
17,2,2008,F
17,59,2007,F
18,28,2007,F
15,122,2009,F
18,10,2006,F
19,0,2006,M
17,0,2006,F
17,0,2007,F
17,8,2006,M
15,1,2009,F
17,7,2007,F
17,40,2009,NA
17,27,2006,F
16,35,2008,F
16,0,2009,F
17,5,2007,M
15,28,2009,F
18,48,2006,M
18,0,2006,F
15,23,2009,F
17,0,2007,F
16,20,2008,F
15,1,2008,F
15,1,2009,F
18,5,2006,M
17,3,2009,F
17,15,2009,NA
15,21,2009,F
16,21,2008,F
17,37,2009,F
16,25,2008,F
17,28,2008,F
16,57,2008,F
17,22,2006,F
18,8,2007,M
17,24,2009,NA
63,0,2008,F
18,64,2006,F
19,12,2006,M
16,24,2008,F
18,37,2006,F
18,42,2006,M
17,45,2008,F
16,23,2008,F
17,0,2008,NA
15,6,2009,F
16,34,2008,F
17,18,2007,NA
17,0,2007,F
15,37,2009,F
19,22,2006,M
16,35,2008,F
17,14,2007,F
17,9,2006,M
17,30,2007,M
18,83,2006,F
17,35,2007,F
17,16,2008,F
18,95,2006,F
18,31,2006,F
17,74,2007,F
16,25,2009,M
15,0,2009,F
17,55,2007,M
17,6,2007,NA
18,38,2006,F
16,31,2008,F
15,37,2009,F
17,0,2008,M
18,52,2007,F
17,32,2008,F
16,0,2008,F
16,1,2008,F
18,21,2006,F
18,1,2007,F
18,1,2006,F
106,16,2008,F
17,60,2006,F
15,42,2009,F
17,41,2009,F
16,28,2008,F
18,94,2007,M
18,0,2006,F
17,28,2009,F
17,0,2007,F
18,7,2007,F
17,0,2007,F
18,30,2006,M
19,7,2006,M
15,0,2009,F
17,0,2006,F
16,0,2008,M
18,0,2007,F
17,1,2007,F
16,0,2008,M
18,26,2006,F
17,5,2007,F
18,16,2006,F
20,0,2006,F
18,54,2006,F
17,49,2007,F
17,50,2007,F
16,0,2009,F
17,42,2008,F
17,18,2007,F
18,4,2006,F
17,70,2007,M
16,23,2008,F
15,3,2009,F
17,34,2008,F
17,7,2008,M
18,66,2006,F
17,59,2008,F
17,0,2007,F
17,0,2006,F
15,22,2009,M
17,88,2007,NA
17,6,2007,M
17,64,2007,NA
18,0,2006,F
18,20,2006,F
16,4,2008,F
16,47,2009,F
17,0,2007,F
17,0,2009,F
19,28,2006,F
18,10,2007,M
18,34,2007,M
17,0,2008,F
17,80,2006,NA
16,45,2008,F
15,22,2009,F
17,64,2007,F
16,38,2008,F
16,87,2008,F
18,13,2006,F
18,195,2006,F
18,91,2006,F
18,40,2008,F
17,57,2008,F
18,12,2006,F
17,22,2007,F
17,36,2007,F
17,46,2008,M
17,44,2007,M
15,65,2009,F
18,6,2006,F
16,0,2008,NA
17,4,2008,NA
16,35,2008,F
16,72,2008,F
17,52,2008,M
18,33,2006,M
17,0,2006,NA
19,9,2006,F
16,11,2008,F
15,31,2009,F
17,17,2007,F
18,11,2006,F
17,7,2007,F
17,48,2007,F
16,18,2008,M
15,1,2009,M
17,50,2008,F
15,9,2009,M
18,21,2006,F
18,100,2007,F
15,50,2009,F
17,13,2006,NA
17,0,2008,M
15,1,2009,NA
18,21,2006,F
18,0,2006,F
17,0,2007,F
18,16,2008,M
17,130,2008,F
17,17,2007,F
15,2,2009,F
16,17,2008,F
15,1,2009,F
15,29,2009,F
17,10,2007,F
15,57,2009,F
17,38,2007,F
15,43,2009,F
19,136,2006,F
16,0,2008,F
16,110,2008,F
16,53,2008,F
17,64,2007,F
18,27,2007,F
17,0,2008,NA
18,79,2006,F
15,29,2009,F
16,204,2008,F
17,17,2008,F
17,0,2006,F
16,0,2008,F
16,102,2008,F
15,92,2009,F
17,63,2009,F
17,0,2007,F
18,2,2006,F
106,67,2009,F
17,7,2007,F
17,12,2008,F
15,20,2009,F
16,4,2008,M
18,16,2006,F
18,31,2006,F
18,42,2007,M
15,62,2009,M
16,0,2008,F
17,14,2006,F
17,6,2007,F
16,0,2008,F
16,4,2008,M
15,56,2009,F
15,49,2009,F
18,0,2007,M
17,44,2006,F
17,0,2007,F
18,13,2006,M
15,63,2009,F
17,20,2007,F
16,0,2008,NA
15,11,2009,F
15,90,2009,F
17,0,2006,NA
15,6,2009,F
16,52,2008,F
17,42,2008,NA
17,18,2008,F
17,4,2008,F
18,41,2006,NA
16,46,2009,F
17,45,2007,F
16,70,2008,F
16,27,2008,F
17,9,2009,F
17,8,2007,M
16,31,2009,F
17,0,2006,NA
17,2,2008,F
16,0,2008,F
18,42,2007,F
16,96,2008,F
18,41,2006,F
17,41,2008,NA
18,72,2007,M
16,132,2009,F
18,7,2006,F
17,94,2007,NA
17,27,2007,M
17,45,2007,M
17,22,2007,F
16,48,2008,M
17,22,2007,F
17,140,2008,M
18,22,2006,M
17,26,2006,F
19,18,2006,F
17,2,2009,F
17,9,2008,M
17,10,2007,F
18,0,2006,F
17,33,2007,F
15,51,2009,F
16,12,2009,F
16,37,2008,F
17,30,2007,M
17,0,2007,NA
18,40,2007,F
18,13,2007,F
16,83,2008,F
15,21,2009,F
19,34,2006,M
15,4,2009,F
19,39,2006,M
18,17,2006,F
17,12,2009,F
16,36,2008,F
16,0,2009,F
18,25,2006,F
16,27,2009,F
18,16,2006,F
17,0,2007,F
20,0,2006,F
18,1,2006,M
18,88,2007,F
18,0,2006,M
15,0,2009,M
17,0,2007,NA
17,41,2006,F
19,121,2006,F
18,0,2006,F
17,87,2007,F
17,41,2007,F
19,49,2006,M
17,87,2009,F
17,79,2008,F
17,35,2008,F
17,32,2007,F
17,52,2009,F
15,23,2009,F
18,109,2007,F
17,40,2007,F
15,82,2009,F
20,0,2008,F
16,0,2008,F
16,150,2009,F
17,58,2007,M
16,1,2009,F
15,53,2009,F
15,40,2009,F
16,58,2009,F
15,0,2009,F
17,12,2007,F
17,0,2008,F
16,20,2009,M
18,15,2006,F
18,23,2006,F
19,14,2006,M
17,30,2007,F
15,10,2009,F
16,112,2008,F
16,12,2008,NA
17,67,2006,F
17,23,2006,M
18,14,2007,F
16,42,2007,M
17,13,2009,F
15,1,2009,F
16,11,2008,F
15,0,2009,F
16,0,2009,F
15,44,2009,F
